frame,Xw,Yw,Zw
171.0,14.787650238807654,7.564361884708238,3.641705513000488
172.0,14.666204347065966,7.458642793230113,3.619654655456543
173.0,14.677266222570989,7.435774493960193,3.65974760055542
174.0,14.684776119999276,7.425177287646814,3.674537897109986
175.0,14.805684595071769,7.457302515583649,3.6879382133483887
176.0,14.372752473635254,7.18303561749536,3.612873077392578
177.0,14.330086878202167,7.119783262503763,3.6109426021575928
178.0,14.17456482614561,6.98734747119717,3.5792012214660645
179.0,14.027870341378092,6.915034529814091,3.5421595573425293
180.0,14.043459502691192,6.881826136670076,3.554677724838257
181.0,13.935717553771388,6.775053036193797,3.5346884727478027
182.0,14.316239190335082,6.932381651476011,3.6536202430725098
183.0,14.089236211982595,6.822605282108145,3.6086292266845694
184.0,14.059210717546822,6.7672339346495045,3.608768939971924
185.0,13.88894932570247,6.6719011487453805,3.5759096145629883
186.0,13.650797697050056,6.531225991471783,3.547739267349243
187.0,13.407395192841514,6.388965430636309,3.516792058944702
188.0,13.774688873023717,6.5243817148612795,3.6335060596466064
189.0,13.683779115354392,6.468212532109624,3.620147228240967
190.0,13.442806152615256,6.302789850471402,3.5741937160491943
191.0,13.424039224037484,6.319740023089652,3.595675468444824
192.0,13.442817831644428,6.2900494412679375,3.6200900077819824
193.0,13.304880233972487,6.1874490146097045,3.6034188270568848
194.0,13.33987427230086,6.191018889042693,3.63353967666626
195.0,12.960516949268781,5.977990005805749,3.548985481262207
196.0,12.965782764497588,5.992739405194864,3.562828779220581
197.0,12.964720192426258,5.992248265055732,3.58491849899292
198.0,13.02298404711514,5.994436254751654,3.609809875488281
199.0,12.798826002224603,5.879111766472913,3.5685410499572754
200.0,12.861251181769472,5.895590345537132,3.5958120822906494
201.0,12.840780566440946,5.861847815282922,3.60945463180542
202.0,12.733087948407174,5.77668569575267,3.596364498138428
203.0,12.62311190208197,5.738627139474824,3.567899227142334
204.0,12.754659826843538,5.786376346553166,3.647759437561035
205.0,12.592945431201512,5.701118608118086,3.6002864837646484
206.0,12.663895099605373,5.721287075823416,3.6411221027374263
207.0,12.60109972425141,5.669156003838358,3.631437778472901
208.0,12.49993259798626,5.611868205719272,3.611799716949463
209.0,12.457985830243066,5.593042064576718,3.621173143386841
210.0,12.406079696290904,5.534725492891011,3.623625040054321
211.0,12.335949391039488,5.5149861010189944,3.6247401237487793
212.0,12.356837460772171,5.466376045728623,3.6678988933563232
213.0,12.19209835657168,5.393495758880999,3.629364490509033
214.0,12.161694400810221,5.368656475175142,3.629378318786621
215.0,11.99970020043037,5.2859123064321745,3.5800349712371826
216.0,11.89381987832144,5.239271635660756,3.5484461784362797
217.0,11.882547578328982,5.212081071458953,3.5630271434783936
218.0,11.89254297638086,5.20535478471428,3.585170269012451
219.0,11.890897686214144,5.193533069010094,3.583463668823242
220.0,11.803526319712157,5.14435972518621,3.576117038726806
221.0,11.803638945945126,5.133389331383116,3.5841996669769287
222.0,11.731637636161949,5.102090200243874,3.563164472579956
223.0,11.681056629678835,5.058335690962906,3.5756187438964844
224.0,11.597417524382125,5.011322728904589,3.568105459213257
225.0,11.50381806815497,4.960180978615513,3.577634811401367
226.0,11.390826596111571,4.890299615300809,3.5401089191436768
227.0,11.369876556736939,4.860211566614078,3.560170412063598
228.0,11.421509713542063,4.89287216195387,3.5877628326416016
229.0,11.338805927472999,4.846929102412722,3.569896936416626
230.0,11.292353728431626,4.816608439727449,3.5732381343841557
231.0,11.121062087084654,4.733246185968514,3.517934560775757
232.0,10.988314639474124,4.646259686349157,3.491140604019165
233.0,11.168401645167501,4.71212964854753,3.5646157264709477
234.0,11.17609151333154,4.694712316616888,3.575728178024292
235.0,11.006716523454985,4.593147422316141,3.5460383892059326
236.0,10.983163652089226,4.5631187014054815,3.554722547531128
237.0,10.926785687764843,4.539695629182022,3.555022954940796
238.0,10.827113812506413,4.4783991168315005,3.529418468475342
239.0,10.78926601055446,4.442953908997596,3.542161226272583
240.0,10.908954763324255,4.472257917651923,3.60677981376648
241.0,10.761587475184221,4.401996235824647,3.575091361999512
242.0,10.680317350971961,4.368572711524144,3.5600411891937256
243.0,10.607796708276156,4.319785518377793,3.538270711898804
244.0,10.672039480728285,4.336111762204713,3.5688724517822266
245.0,10.54747018044409,4.275873526302168,3.552793502807617
246.0,10.5113946664332,4.2517056835904095,3.556659698486328
247.0,10.351026526482567,4.177364030787172,3.528031826019287
248.0,10.29375716245796,4.144877127817302,3.524733543395996
249.0,10.194490923146683,4.086356635056829,3.539824247360229
250.0,10.155613046608734,4.052318193883719,3.5327703952789307
251.0,10.040029758004318,3.969781449310296,3.5132925510406494
252.0,9.885117857416008,3.899581260172824,3.4912359714508057
253.0,9.92080595071957,3.8867525643133347,3.5253899097442627
254.0,9.828026956080787,3.8415303766161273,3.507793426513672
255.0,9.840902866019958,3.828810836045282,3.5100581645965576
256.0,9.795710689193186,3.802401245196824,3.517472505569458
257.0,9.723711306971483,3.7569471243762407,3.5219640731811523
258.0,9.676795761138463,3.7214218080018466,3.5270094871521
259.0,9.577783292876973,3.6748790422444206,3.496717929840088
260.0,9.505409607584806,3.61288444240958,3.5145559310913086
261.0,9.434233682703761,3.5605137342874653,3.500572681427002
262.0,9.393512300128291,3.503242252975267,3.503260612487793
263.0,9.369039613784905,3.4774363316898595,3.523122310638428
264.0,9.189187125551552,3.4025104977156806,3.469334602355957
265.0,9.183236733882772,3.3758414338015785,3.479336977005005
266.0,9.129407299090818,3.356053225574337,3.352360486984253
267.0,9.029238538245904,3.2952221919951916,3.4552252292633057
268.0,8.96766844250231,3.2886432041950884,3.4488742351531982
269.0,8.906039202563573,3.250260558659475,3.467435598373413
270.0,8.771552191367638,3.193415478463495,3.4431722164154053
271.0,8.756474062706236,3.1647043600925118,3.4411513805389404
272.0,8.644839676633962,3.078642404055161,3.448024272918701
273.0,8.618011824421032,3.107054217337586,3.4357998371124268
274.0,8.626053911478468,3.1099535919299495,3.439852476119995
275.0,8.475773460576061,3.033354697323178,3.403937101364136
276.0,8.460836809034925,3.0056743128990764,3.3947112560272217
277.0,8.26440797891347,2.9431612034737897,3.186491012573242
278.0,8.45064408275759,3.084064049873804,3.261974334716797
279.0,8.37317779724365,3.033572943808194,3.242823362350464
280.0,8.669080453444067,3.186832909278701,3.3785128593444824
281.0,8.624854113954534,3.1705748562548983,3.397238254547119
282.0,8.144255153286117,2.7797223177325314,3.370813608169556
283.0,8.137871698613303,2.7629310968480256,3.380181312561035
284.0,8.112553484386572,2.754335210193336,3.3629705905914307
285.0,8.100063495756324,2.736029455894218,3.375645875930786
286.0,8.019175344068746,2.6878539680500593,3.3849222660064697
287.0,7.983637810958841,2.6897785889091943,3.2536447048187256
288.0,8.01148100232894,2.6644824599373615,3.3520021438598637
289.0,7.970818567342178,2.6855489463275846,3.3071610927581787
290.0,8.026039019267202,2.6971070068122196,3.3293910026550293
291.0,7.920867116318746,2.668630363333202,3.267242908477783
292.0,7.875117368521482,2.639568850587627,3.259234666824341
293.0,7.832115904931979,2.611599934948771,3.252227544784546
294.0,7.812662406882415,2.5983587560229946,3.249525547027588
295.0,7.846245621398551,2.616311473572998,3.264554500579834
296.0,7.765076361305513,2.582532442174423,3.2169508934021
297.0,7.810912078203906,2.59102808314967,3.2413158416748047
298.0,7.850608886483325,2.5974178302093853,3.256730556488037
