frame,Xw,Yw,Zw
0.0,13.778459685772907,8.954374972833556,-0.9729862809181212
1.0,13.563944922540466,8.888533023361783,-0.9595829844474792
2.0,13.523498125307265,8.891442164903596,-0.9574192762374878
3.0,13.65392893037954,9.0516326329822,-0.9684190154075624
4.0,13.46799416770737,8.987300701679114,-0.9566292762756348
5.0,13.7252276711891,9.204111705545568,-0.963239312171936
6.0,13.324887652753926,9.009124025844883,-0.9368636012077332
7.0,13.74830986713881,9.371088334918866,-0.9684059023857116
8.0,13.558349268790678,9.273342754010404,-0.9431347846984864
9.0,13.633189196088686,9.38328922776673,-0.9751411080360411
10.0,13.470000930534972,9.345927543427582,-0.9652466773986816
11.0,13.659484936680157,9.523139019581517,-0.9671262502670288
12.0,13.663087519568837,9.602131786405252,-0.9691718220710754
13.0,13.883355141079122,9.834933531231728,-0.9866222739219666
14.0,13.343222471921338,9.48236946696128,-0.9614848494529724
15.0,13.561571515495302,9.708244161197243,-0.9661253094673156
16.0,13.381128803830215,9.648588743898319,-0.9548979997634888
17.0,13.314295618755192,9.657620347124801,-0.9388916492462158
18.0,13.167887098200053,9.626791482359906,-0.9303083419799804
19.0,13.44806900285259,9.90892616976608,-0.9519558548927308
20.0,13.119605657636622,9.72197087491612,-0.9423679113388062
21.0,13.358633637547447,9.968605058379,-0.9611642956733704
22.0,13.080158771598798,9.818362449937378,-0.9432716369628906
23.0,13.487570942762932,10.186708802547535,-0.9605857133865356
24.0,12.963102409197615,9.880766082088291,-0.9258518815040588
25.0,12.894987942844626,9.859260768563635,-0.9333446621894836
26.0,13.097050795194866,10.076659332631658,-0.9494426846504213
27.0,13.246872094941066,10.268009066724535,-0.9492207169532776
28.0,13.239338721355834,10.340152068148395,-0.9506293535232544
29.0,13.12065711370271,10.310149277427554,-0.9435557723045348
30.0,13.141021265819852,10.403432544204808,-0.9468055367469788
31.0,13.011649567962513,10.331960902940567,-0.9633342623710632
32.0,13.143187952586615,10.503212246561915,-0.9873725771903992
33.0,12.822204064815043,10.319352074911276,-0.9774317741394044
34.0,12.910335079654491,10.46778706610321,-0.9860364198684692
35.0,12.977540277679706,10.616166180257524,-1.0060852766036987
36.0,13.072820672513929,10.741562057014281,-1.0401180982589722
37.0,12.897801633525182,10.644370484189018,-1.0399529933929443
38.0,12.833790413083413,10.666541252732653,-1.0367100238800049
39.0,12.881129177018583,10.772165124238793,-1.029619574546814
40.0,12.693030611744186,10.661892610480308,-0.9906893968582152
41.0,12.711845386138485,10.739683915649206,-0.9814113974571228
42.0,12.401956885774004,10.55424573235725,-0.959345519542694
43.0,12.3806567407098,10.566699274464764,-0.946256458759308
44.0,12.544747206942375,10.770525821667787,-0.9355967044830322
45.0,12.302868090592225,10.607037989849811,-0.9064493179321288
46.0,12.5459972261511,10.89476119578976,-0.9261669516563416
47.0,12.327467596951259,10.782039746773401,-0.9240285754203796
48.0,12.292376619324909,10.805481901708106,-0.9470375180244446
49.0,12.30539528513901,10.886415771794596,-0.9497305154800416
50.0,12.173592549810433,10.800520796024966,-0.952404797077179
51.0,12.311254330460105,10.969331766969642,-0.964310884475708
52.0,12.323344162446375,11.058219765457508,-0.9671591520309448
53.0,12.155752280460923,10.969694590216506,-0.9433634877204896
54.0,12.191416964674772,11.082352099931388,-0.9602739214897156
55.0,11.918547921086725,10.908111531176905,-0.9405774474143982
56.0,11.994928533670373,11.008853917375152,-0.9353109002113342
57.0,11.981514391956717,11.042418833524914,-0.9353673458099364
58.0,12.060264036343433,11.176739515201024,-0.9308550953865052
59.0,11.99790722406037,11.182110239815785,-0.9275403022766112
60.0,11.746746081651553,11.009100832978238,-0.9095721244812012
61.0,11.604612876025405,10.936419943661821,-0.9117434024810792
62.0,11.75818459771521,11.127274132163052,-0.9249175190925598
63.0,11.642769074785653,11.063833502439298,-0.928945779800415
64.0,11.304361467219705,10.80080239313012,-0.9146603345870972
65.0,11.453534191516749,10.989518741175115,-0.9511663913726808
66.0,11.523103362396906,11.117195208547376,-0.9584832787513732
67.0,11.084899541237931,10.76795513237143,-0.9465212821960448
68.0,11.26446287160217,10.978788062848045,-0.9743057489395142
69.0,11.249265749685872,11.002540185939964,-0.985507309436798
70.0,11.221780076588399,11.005636034227095,-0.9953809380531312
71.0,11.185647693834294,11.000130496346019,-1.004437804222107
72.0,11.256524749739388,11.100001120981442,-1.0000793933868408
73.0,11.149561484597026,11.009484476971423,-0.9909774661064148
74.0,11.107002034855158,11.027189864149342,-0.9773854613304138
75.0,11.111136476641171,11.046263070369909,-0.9781460165977478
76.0,10.987936566275547,10.938596572423183,-0.9676930904388428
77.0,10.922401031733713,10.901763072054191,-0.96267431974411
78.0,11.063961940780327,11.059103853200725,-0.9752624034881592
79.0,11.220440879633522,11.201018738509482,-0.9889899492263794
80.0,10.961799101664967,10.956985835213157,-0.9665682315826416
81.0,10.841599329138315,10.822186691342086,-0.9667375087738036
82.0,10.815782040424528,10.752633020499516,-0.9632614254951476
83.0,10.843299470574332,10.736201700002482,-0.975668966770172
84.0,10.842723164533531,10.691953502965786,-0.9966661930084229
85.0,11.066143616336289,10.867797109258973,-1.0386338233947754
86.0,10.737458856547471,10.516295247629788,-1.0314866304397583
87.0,10.703399874472394,10.425622160466226,-1.046082854270935
88.0,10.79814319741676,10.44638791990867,-1.0652066469192505
89.0,10.62517399038545,10.222784369035033,-1.056124925613403
90.0,10.94149875011086,10.411798410642781,-1.0722405910491943
91.0,10.96450117666492,10.390537706983183,-1.0710585117340088
92.0,10.946152083881431,10.287303911122184,-1.080647110939026
93.0,10.746641487255586,10.057813320213493,-1.0596818923950195
94.0,10.840602221336756,10.075383123184963,-1.066820502281189
95.0,10.719359375775468,9.893392829892917,-1.0527946949005127
96.0,10.7879954365765,9.887267454702101,-1.0574363470077517
97.0,10.733862515579293,9.768803462802941,-1.0500496625900269
98.0,10.65965391672567,9.646761617791817,-1.0304813385009766
99.0,10.606521537844609,9.517647501485968,-1.0272057056427002
100.0,10.603388239649043,9.461044543552227,-1.0257582664489746
101.0,10.428860877247697,9.226271617143713,-0.9914754629135132
102.0,10.573613444971807,9.30111086784689,-1.0036617517471311
103.0,10.580524567420865,9.227154908227096,-1.0018352270126345
104.0,9.841693601599548,8.534109943837702,-0.9235405921936036
105.0,10.48404872063016,9.025553796517297,-0.9728923439979552
106.0,10.471231737423485,8.937034260119162,-0.9680047631263732
107.0,10.429188140488751,8.849671380226146,-0.9496036171913148
108.0,10.672981946438561,8.981269594561422,-0.969643533229828
109.0,10.462205528754733,8.749279977466124,-0.9431906342506408
110.0,10.575557608946685,8.76744023732302,-0.9363542199134828
111.0,10.56910815934977,8.671535136800689,-0.9290130138397216
112.0,10.805478074694529,8.813230872402306,-0.9316312074661256
113.0,10.42177890236648,8.450048968702559,-0.8975874781608582
114.0,10.52401741602507,8.482380931949685,-0.893663763999939
115.0,10.547366784162913,8.400312091349326,-0.9038248062133788
116.0,10.337129433198495,8.183658221209384,-0.8848420977592468
117.0,10.331078256124904,8.117598425984626,-0.8723086714744568
118.0,10.94890887745644,8.551555738890444,-0.9125474095344543
119.0,10.734436822096882,8.320552565236689,-0.903274655342102
120.0,10.635587989513434,8.169070343320849,-0.9042013883590698
121.0,10.662088663055735,8.139581668800375,-0.8937991261482239
122.0,10.431382515460742,7.902708318673186,-0.8827689290046692
123.0,10.696711868936713,8.041658899002172,-0.9035202264785768
124.0,10.369249494583814,7.74751116417181,-0.8878718018531799
125.0,10.435025554975073,7.724523344306793,-0.8979233503341675
126.0,10.561032047430816,7.757212818380978,-0.902821958065033
127.0,10.2740921120951,7.51033522062998,-0.8802224397659302
128.0,10.271849442671845,7.448043487052127,-0.8843399882316589
129.0,10.3401698698731,7.453974496881408,-0.8841412663459778
130.0,10.247096824151155,7.3244635400384634,-0.8840780258178711
131.0,10.104906048502087,7.162151027323906,-0.8700894713401794
132.0,10.01076480875382,7.0465878943249916,-0.8512084484100342
133.0,10.113467025215476,7.084862852137919,-0.8589869141578674
134.0,10.154066220517926,7.056549425802901,-0.8608430624008179
135.0,10.25891165287544,7.049489223173641,-0.8674896359443665
136.0,10.285318636646332,7.010652859200159,-0.8681240677833557
137.0,10.288968874444842,6.966180400470092,-0.8671148419380188
138.0,10.241904681663256,6.901972911286695,-0.8622411489486694
139.0,9.90898646909385,6.6232055468721684,-0.8429257869720459
140.0,10.067278132147994,6.662932988500661,-0.8627586960792542
141.0,10.069020761491418,6.609234884742229,-0.8613353371620178
142.0,10.403537041862657,6.783618552868035,-0.8792352676391602
143.0,10.366236413698735,6.725611418376289,-0.8845033049583435
144.0,10.28242465377997,6.62679701946749,-0.8884435892105103
145.0,9.894077605109617,6.335871941431477,-0.8652270436286926
146.0,10.097309998101943,6.40955343697879,-0.8852626085281372
147.0,10.050875699523004,6.338256593269236,-0.8757109642028809
148.0,10.121805328562656,6.35844512450108,-0.880310595035553
149.0,9.975357030286178,6.235443098946261,-0.8674523234367371
150.0,10.052208443810432,6.2524091678553315,-0.8591567277908325
151.0,9.92999778169182,6.150916814626255,-0.8588466048240662
152.0,9.907219125529053,6.112755113166946,-0.8599571585655212
153.0,9.578808939368338,5.86664884402162,-0.8334764242172241
154.0,9.610452045656901,5.868245855370902,-0.844440221786499
155.0,9.619477457835327,5.840869885202344,-0.8529844880104065
156.0,10.04765468821905,6.0902896954357875,-0.8906327486038208
157.0,9.763161185808581,5.897335503604697,-0.8647951483726501
158.0,9.846872307963618,5.927242779919397,-0.8715859055519104
159.0,9.971595529059634,5.970996362748995,-0.881679117679596
160.0,9.880993403163801,5.8960885804736805,-0.8835854530334473
161.0,9.757819464398779,5.8124015560366145,-0.8795042634010315
162.0,9.608612244548079,5.713589057556623,-0.8657493591308594
163.0,9.765802993870535,5.776444811655804,-0.8885339498519897
164.0,9.674481331737178,5.7023056665343566,-0.8805232048034668
165.0,9.55945802443691,5.614653956166228,-0.8770090341567993
166.0,9.319154149062456,5.444531517935336,-0.8618672490119934
167.0,9.512179076085005,5.547455717304839,-0.8796846270561218
168.0,9.496520930831357,5.518683692867146,-0.8773345351219177
169.0,9.488555875300921,5.494459011403825,-0.8759762048721313
170.0,9.51799585214197,5.504096272878032,-0.8905269503593445
171.0,9.633596137496458,5.559640352405699,-0.8974268436431885
172.0,9.640425897611344,5.532750602306979,-0.8973314762115479
173.0,9.536902467463694,5.463534774782039,-0.8872786164283752
174.0,9.519977833680771,5.444060658499174,-0.885238528251648
175.0,9.658310758938551,5.5033475536069325,-0.8974660634994507
176.0,9.562353351332938,5.429075703561082,-0.896487295627594
177.0,9.532218968889188,5.392461147072818,-0.9015637040138244
178.0,9.480155296333294,5.353318948345713,-0.8963226675987244
179.0,9.47253819410116,5.339343074564327,-0.8952862024307251
180.0,9.48284444573649,5.34515253180694,-0.9047433137893676
181.0,9.391459870256611,5.274478812065669,-0.90378737449646
182.0,9.152681888477039,5.140375079952523,-0.8891239762306213
183.0,9.338186454720788,5.216027534997156,-0.9143880009651184
184.0,9.728131715313221,5.443739832433549,-0.9442168474197388
185.0,9.343477507675242,5.1999846988100105,-0.9142614006996156
186.0,9.482381697804794,5.258036372236158,-0.9271999001502992
187.0,9.320286086468947,5.158701230439242,-0.9110292196273804
188.0,9.29264455028379,5.133984401014423,-0.9080078601837158
189.0,9.80412834753906,5.406639028142368,-0.9489157795906068
190.0,9.503132692246812,5.240650323986185,-0.9197832345962524
191.0,9.578870827913827,5.268253495527258,-0.9165063500404358
192.0,9.501487599810872,5.22051853162372,-0.9177204370498656
193.0,9.393664093567658,5.151782633250189,-0.9082298278808594
194.0,9.543599759345812,5.224338234990134,-0.9224011301994324
195.0,9.185535877680906,5.019092282302778,-0.8956514000892639
196.0,9.094484232531702,4.969340572814557,-0.8867732286453247
197.0,9.099418551196706,4.962860261473321,-0.886942982673645
198.0,8.855720847749865,4.82994655547297,-0.8710611462593079
199.0,8.88097695086869,4.834771319914106,-0.8732389807701111
200.0,8.932759706598773,4.855539686948347,-0.8789107799530029
201.0,9.098458598743909,4.934848677734495,-0.8859167098999023
202.0,9.03651056327329,4.901249198780311,-0.8879090547561646
203.0,8.964889542879371,4.85370677318318,-0.8805739879608154
204.0,9.27885306180983,5.023472970314475,-0.9031689167022704
205.0,9.252859030292491,4.991262507046455,-0.9000232219696045
206.0,9.245434144365806,4.986692489641005,-0.899281919002533
207.0,9.163504983308917,4.942502490146035,-0.8913128972053528
208.0,9.092011332151968,4.889359027607908,-0.872866153717041
209.0,9.049622702126142,4.8668870151111445,-0.869229257106781
210.0,9.218647665067515,4.953748755319007,-0.8878771662712097
211.0,9.100388292098431,4.88965291344114,-0.8757835626602173
212.0,8.874074672652203,4.7573436510477665,-0.8524038195610046
213.0,8.613735815544645,4.620060238287757,-0.8293259739875793
214.0,8.719277984399136,4.667937147650686,-0.8391938805580139
215.0,8.672515679984128,4.6428166491864244,-0.842372477054596
216.0,8.608624376046562,4.595953522009687,-0.8400269746780396
217.0,8.41557213373379,4.496924009622544,-0.8394882678985596
218.0,8.553002271661967,4.57036078678577,-0.860771119594574
219.0,8.402416822126309,4.481656990596361,-0.8527643084526062
220.0,8.138762061936056,4.333627917347426,-0.8333426117897034
221.0,8.278034514152193,4.408386310104648,-0.8483566045761108
222.0,8.258340040668655,4.3881475523885936,-0.8521609306335449
223.0,8.113966615879491,4.303336121391758,-0.8369710445404053
224.0,8.14040209472399,4.317356522496451,-0.8396978974342346
225.0,8.23147403952779,4.365657535692085,-0.8563709855079651
226.0,8.300476530306627,4.3941329748066495,-0.8560462594032288
227.0,8.18555701063363,4.32813702199828,-0.8530763983726501
228.0,8.015704584862798,4.233202815863679,-0.8397315144538879
229.0,7.966739911211708,4.203762659418636,-0.8314801454544067
230.0,7.995593452523182,4.211977068643824,-0.8328268527984619
231.0,7.8727201866033,4.1456250943907245,-0.8322075009346008
232.0,7.706961692607603,4.049103651518732,-0.8283366560935974
233.0,7.977191438182371,4.18314812119216,-0.856338381767273
234.0,7.8984198405187405,4.134482072011307,-0.8615401387214661
235.0,7.9411257360161445,4.148468969413844,-0.865878164768219
236.0,7.871828691186705,4.11226793604488,-0.8652636408805847
237.0,7.763430688756392,4.047941612667422,-0.8598949909210205
238.0,7.553464021920736,3.930977109597494,-0.8496595621109009
239.0,7.518421082052052,3.912740065364866,-0.8523428440093994
240.0,7.133041508312347,3.715849273783251,-0.8172494769096375
241.0,7.151799701044547,3.7210510316529364,-0.8353677988052368
242.0,7.343132444389439,3.8069773418226283,-0.8577567338943481
243.0,6.863624140944161,3.544681730814596,-0.8132619857788086
244.0,7.09039952142452,3.6619313612656987,-0.8463771939277649
245.0,7.099335956021411,3.65995702090863,-0.8477358222007751
246.0,6.872657952007793,3.539295828627626,-0.8285807967185974
247.0,7.073182550872696,3.632165969375535,-0.8558810949325562
248.0,7.60360797875888,3.8895485136771173,-0.8780621886253357
249.0,7.447284291193696,3.8021979313474485,-0.8675100803375244
250.0,7.522482140343268,3.8325126234736464,-0.8791014552116394
251.0,7.534068156124495,3.8316914877443553,-0.903456449508667
252.0,7.410100868891356,3.7557205932224953,-0.8960148096084595
253.0,7.088425509618254,3.5911275272563485,-0.88050776720047
254.0,6.983606434880786,3.538024191186563,-0.8736114501953125
255.0,7.138282626272189,3.606435835670535,-0.8956760764122009
256.0,7.209266676160005,3.631151347227284,-0.9135352969169616
257.0,7.181678961598234,3.610227346628412,-0.9223029017448424
258.0,6.974240490912757,3.506603748153333,-0.9011889100074768
259.0,6.951040970776181,3.4806938009956547,-0.9224807620048524
260.0,6.593627850281386,3.2888460388590013,-0.8917419910430908
261.0,6.846865620770119,3.415026608736731,-0.9379593133926392
262.0,6.663473507262607,3.3323493137444005,-0.9249222278594972
263.0,6.484842755085412,3.235845007741697,-0.9083009958267212
264.0,6.7209259420353655,3.3405719679087835,-0.9637333154678344
