frame,X,Y,Z,ok
142,19.327409744262695,2.796254873275757,3.701632022857666,1
143,18.740734100341797,2.652618885040283,3.603959560394287,1
144,19.060651779174805,2.6082611083984375,3.6804215908050537,1
145,18.894094467163086,2.5406336784362793,3.647676706314087,1
146,18.75226402282715,2.4190783500671387,3.635573387145996,1
147,18.946348190307617,2.384714126586914,3.702902317047119,1
148,18.555891036987305,2.2628467082977295,3.6702234745025635,1
149,18.35194969177246,2.1651229858398438,3.615119218826294,1
150,18.632471084594727,2.1407461166381836,3.7291836738586426,1
151,18.54276466369629,2.072303056716919,3.7402987480163574,1
152,18.297433853149414,1.987518310546875,3.6908113956451416,1
153,18.391754150390625,1.9543088674545288,3.7382709980010986,1
154,17.94898223876953,1.8511875867843628,3.6350154876708984,1
155,18.21798324584961,1.8360933065414429,3.6890649795532227,1
156,18.264863967895508,1.8121856451034546,3.712874412536621,1
157,17.883220672607422,1.7462857961654663,3.663328170776367,1
158,17.517324447631836,1.6553301811218262,3.628272294998169,1
159,17.330596923828125,1.6107714176177979,3.590770959854126,1
160,17.631065368652344,1.5834683179855347,3.680772066116333,1
161,17.547616958618164,1.5347115993499756,3.663351058959961,1
162,17.39864158630371,1.4810506105422974,3.66021728515625,1
163,17.399768829345703,1.453589916229248,3.6733996868133545,1
164,16.847740173339844,1.3683772087097168,3.5823254585266113,1
165,16.711185455322266,1.3438087701797485,3.5807876586914062,1
166,16.45964813232422,1.2577779293060303,3.5394301414489746,1
167,16.675962448120117,1.2365658283233643,3.6129446029663086,1
168,16.429218292236328,1.1918529272079468,3.570404052734375,1
169,16.569456100463867,1.1634398698806763,3.614992380142212,1
170,16.728839874267578,1.1484065055847168,3.6497652530670166,1
171,16.572816848754883,1.1117157936096191,3.6417055130004883,1
172,16.419498443603516,1.0625314712524414,3.619654655456543,1
173,16.42063331604004,1.0371536016464233,3.65974760055542,1
174,16.423349380493164,1.0244523286819458,3.6745378971099854,1
175,16.547119140625,1.0062332153320312,3.6879382133483887,1
176,16.041074752807617,0.9251676201820374,3.612873077392578,1
177,15.976902961730957,0.8838978409767151,3.6109426021575928,1
178,15.781728744506836,0.8236203789710999,3.5792012214660645,1
179,15.618401527404785,0.8150966763496399,3.5421595573425293,1
180,15.619613647460938,0.7784312963485718,3.554677724838257,1
181,15.478469848632812,0.7228682637214661,3.5346884727478027,1
182,15.890193939208984,0.7171865105628967,3.6536202430725098,1
183,15.638291358947754,0.7059484720230103,3.6086292266845703,1
184,15.588844299316406,0.6669291853904724,3.608768939971924,1
185,15.394776344299316,0.6465598344802856,3.5759096145629883,1
186,15.120431900024414,0.611334502696991,3.547739267349243,1
187,14.84063720703125,0.5767256021499634,3.516792058944702,1
188,15.23155689239502,0.5561339259147644,3.6335060596466064,1
189,15.125856399536133,0.5404187440872192,3.620147228240967,1
190,14.839149475097656,0.48357006907463074,3.5741937160491943,1
191,14.828598976135254,0.506552517414093,3.595675468444824,1
192,14.83413028717041,0.47185999155044556,3.6200900077819824,1
193,14.666891098022461,0.4320519268512726,3.6034188270568848,1
194,14.700451850891113,0.42151615023612976,3.6335396766662598,1
195,14.267807006835938,0.3755626678466797,3.548985481262207,1
196,14.278468132019043,0.38703498244285583,3.562828779220581,1
197,14.277297973632812,0.38700324296951294,3.58491849899292,1
198,14.331692695617676,0.3660109043121338,3.6098098754882812,1
199,14.08021354675293,0.34855225682258606,3.5685410499572754,1
200,14.144073486328125,0.33904674649238586,3.5958120822906494,1
201,14.111944198608398,0.3161270320415497,3.60945463180542,1
202,13.979377746582031,0.28039997816085815,3.5963644981384277,1
203,13.863309860229492,0.28885161876678467,3.567899227142334,1
204,14.003023147583008,0.2807868421077728,3.647759437561035,1
205,13.820785522460938,0.2662997543811798,3.6002864837646484,1
206,13.89393424987793,0.2568189203739166,3.6411221027374268,1
207,13.815658569335938,0.2337142527103424,3.6314377784729004,1
208,13.700092315673828,0.22102093696594238,3.611799716949463,1
209,13.654120445251465,0.22028470039367676,3.621173143386841,1
210,13.583407402038574,0.18719792366027832,3.6236250400543213,1
211,13.511180877685547,0.1967494934797287,3.6247401237487793,1
212,13.511180877685547,0.14384156465530396,3.6678988933563232,1
213,13.331050872802734,0.14192062616348267,3.629364490509033,1
214,13.293310165405273,0.13110260665416718,3.629378318786621,1
215,13.111807823181152,0.11903537064790726,3.5800349712371826,1
216,12.996114730834961,0.11798505485057831,3.5484461784362793,1
217,12.97502326965332,0.09745357185602188,3.5630271434783936,1
218,12.981551170349121,0.0873274952173233,3.585170269012451,1
219,12.975372314453125,0.07711565494537354,3.583463668823242,1
220,12.87568473815918,0.06643106043338776,3.5761170387268066,1
221,12.87145709991455,0.0563073605298996,3.5841996669769287,1
222,12.792947769165039,0.05597689747810364,3.563164472579956,1
223,12.729201316833496,0.035746101289987564,3.5756187438964844,1
224,12.633795738220215,0.025572896003723145,3.568105459213257,1
225,12.527608871459961,0.015538646839559078,3.577634811401367,1
226,12.396206855773926,-0.004056964069604874,3.5401089191436768,1
227,12.365079879760742,-0.023429784923791885,3.5601704120635986,1
228,12.425413131713867,-0.013807099312543869,3.5877628326416016,1
229,12.331289291381836,-0.023366577923297882,3.569896936416626,1
230,12.276639938354492,-0.032884854823350906,3.5732381343841553,1
231,12.08635139465332,-0.04184933379292488,3.517934560775757,1
232,11.930045127868652,-0.06936091184616089,3.491140604019165,1
233,12.121508598327637,-0.07994018495082855,3.5646157264709473,1
234,12.121697425842285,-0.09897861629724503,3.575728178024292,1
235,11.925983428955078,-0.12542377412319183,3.5460383892059326,1
236,11.892488479614258,-0.14371448755264282,3.554722547531128,1
237,11.831442832946777,-0.1429767906665802,3.555022954940796,1
238,11.715667724609375,-0.15994350612163544,3.529418468475342,1
239,11.666900634765625,-0.17756706476211548,3.542161226272583,1
240,11.788435935974121,-0.19789667427539825,3.6067798137664795,1
241,11.625300407409668,-0.2042701244354248,3.5750913619995117,1
242,11.537436485290527,-0.20289307832717896,3.5600411891937256,1
243,11.451545715332031,-0.2190859615802765,3.5382707118988037,1
244,11.51701545715332,-0.22944901883602142,3.5688724517822266,1
245,11.378783226013184,-0.23561391234397888,3.552793502807617,1
246,11.33609676361084,-0.24357590079307556,3.556659698486328,1
247,11.159405708312988,-0.24856515228748322,3.528031826019287,1
248,11.093962669372559,-0.25580307841300964,3.524733543395996,1
249,10.979656219482422,-0.2703794240951538,3.5398242473602295,1
250,10.930498123168945,-0.2863038182258606,3.5327703952789307,1
251,10.791718482971191,-0.31650352478027344,3.5132925510406494,1
252,10.621675491333008,-0.3198418617248535,3.4912359714508057,1
253,10.649399757385254,-0.345718115568161,3.5253899097442627,1
254,10.546303749084473,-0.3506375849246979,3.507793426513672,1
255,10.553112030029297,-0.36740729212760925,3.5100581645965576,1
256,10.501164436340332,-0.3738296627998352,3.517472505569458,1
257,10.417068481445312,-0.38716602325439453,3.5219640731811523,1
258,10.359938621520996,-0.40128323435783386,3.5270094871520996,1
259,10.250594139099121,-0.40495502948760986,3.496717929840088,1
260,10.159624099731445,-0.433340460062027,3.5145559310913086,1
261,10.073554039001465,-0.45335665345191956,3.500572681427002,1
262,10.013529777526855,-0.4898989796638489,3.503260612487793,1
263,9.980856895446777,-0.5039467811584473,3.5231223106384277,1
264,9.786033630371094,-0.5017803311347961,3.469334602355957,1
265,9.770037651062012,-0.5239337682723999,3.479336977005005,1
266,9.7127685546875,-0.5208626389503479,3.352360486984253,1
267,9.596720695495605,-0.5372055172920227,3.4552252292633057,1
268,9.537554740905762,-0.5189421772956848,3.4488742351531982,1
269,9.465778350830078,-0.529875636100769,3.467435598373413,1
270,9.31977367401123,-0.5290074944496155,3.4431722164154053,1
271,9.294585227966309,-0.5494334697723389,3.4411513805389404,1
272,9.158041954040527,-0.5844310522079468,3.448024272918701,1
273,9.144610404968262,-0.5477355718612671,3.4357998371124268,1
274,9.153143882751465,-0.5482467412948608,3.439852476119995,1
275,8.984829902648926,-0.5592924952507019,3.4039371013641357,1
276,8.96017837524414,-0.5788273215293884,3.3947112560272217,1
277,8.755025863647461,-0.5587121248245239,3.186491012573242,1
278,8.981761932373047,-0.502781331539154,3.261974334716797,1
279,8.890654563903809,-0.5185871720314026,3.242823362350464,1
280,9.223027229309082,-0.49459946155548096,3.3785128593444824,1
281,9.17597484588623,-0.49207624793052673,3.397238254547119,1
282,8.580107688903809,-0.66143798828125,3.3708136081695557,1
283,8.56761360168457,-0.6743450164794922,3.380181312561035,1
284,8.540958404541016,-0.6722469925880432,3.3629705905914307,1
285,8.522255897521973,-0.6841346621513367,3.375645875930786,1
286,8.428918838500977,-0.6964620351791382,3.3849222660064697,1
287,8.397027969360352,-0.680663526058197,3.2536447048187256,1
288,8.412622451782227,-0.7148972749710083,3.3520021438598633,1
289,8.383580207824707,-0.6794885396957397,3.3071610927581787,1
290,8.438878059387207,-0.6906704306602478,3.3293910026550293,1
291,8.33100700378418,-0.6753119230270386,3.267242908477783,1
292,8.27750015258789,-0.683950662612915,3.259234666824341,1
293,8.226949691772461,-0.6926705837249756,3.252227544784546,1
294,8.203848838806152,-0.6971558928489685,3.249525547027588,1
295,8.241791725158691,-0.6939201951026917,3.264554500579834,1
296,8.15388011932373,-0.6929095983505249,3.2169508934020996,1
297,8.199346542358398,-0.7032000422477722,3.2413158416748047,1
298,8.238341331481934,-0.7130016684532166,3.256730556488037,1
